idx,subject,source,split,question,correct_answer,predicted_answer,is_correct,condition,tokens_input,tokens_output,raw_response_1,raw_response_2,logprob_A,logprob_B,logprob_C,logprob_D,confidence
mbe_14,nan,MBE-1972-78-part2,train,"Owens contracted to sell a tract of land, Overlea, to Painter by general warranty deed. However, at ",C,C,True,1,439,98,"C  
The gold passage indicates that rescission is a proper remedy when there is a substantial breach of contract. However, it also emphasizes that the cause of action must be based on the contract and not on the deed. Since Painter accepted a quitclaim deed without covenants of title, his claim against Owens should be grounded in the original contract rather than the deed itself. Therefore, Owens can successfully argue that Painter's cause of action must be based on the deed and not on the contract.",,-9.754660606384277,-100.0,-0.004660692065954208,-7.754660606384277,0.9995112017943204
mbe_15,nan,MBE-1972-78-part2,train,"Rider's counsel seeks to introduce an affidavit he obtained in preparation for trial from Dr. Bond, ",D,D,True,1,2037,108,"D  
The affidavit from Dr. Bond is inadmissible because it constitutes hearsay and does not fall within any exception outlined in the gold passage. Hearsay is defined as an out-of-court statement offered to prove the truth of the matter asserted, and since Dr. Bond is deceased, his statement cannot be cross-examined or verified in court. The affidavit does not qualify as a present sense impression, excited utterance, or any other exception listed in the passage, making it inadmissible under the hearsay rule.",,-12.253193855285645,-100.0,-100.0,-0.0031941127963364124,0.9999952149042728
mbe_16,nan,MBE-1972-78-part2,train,"Transit Company calls Observer to testify that right after the accident, Rider told hin that he had ",A,A,True,1,324,66,"(A) 

Observer's testimony is admissible as an admission of a party opponent. According to the gold passage, admissions by party-opponents are admissible, even if they are not based on personal knowledge. Since Rider's statement about his old back injury can be considered an admission regarding his condition, it falls under this rule.",,-0.9741098284721375,-100.0,-100.0,-12.349109649658203,0.9999885212298205
mbe_17,nan,MBE-1972-78-part2,train,Which of the following statements regarding the contract provision for preinspection payment is corr,C,C,True,1,591,74,"C  
The gold passage states that the buyer has a right to inspect the goods before payment or acceptance unless otherwise agreed. It also indicates that the provision for preinspection payment does not impair the buyer's right of inspection or his remedies. Therefore, the correct statement is that the contract provision for preinspection payment does not impair a buyer's right of inspection or his remedies.",,-100.0,-100.0,-19.000003814697266,-100.0,1.0
mbe_18,nan,MBE-1972-78-part2,train,What is Johnston's remedy because the wool was nonconforming?,C,C,True,1,483,122,"(C) 

The gold passage indicates that in contracts for the sale of goods, damages are measured by the difference between the contract price and the market price when the seller provides the goods, or when the buyer learns of the breach. Since Johnston discovered that the wool was nonconforming (No. 2 quality instead of No. 1 quality), he is entitled to damages that would allow him to cover the difference in value. Therefore, the appropriate remedy for Johnston is damages measured by the price paid plus the difference between the contract price and the cost of buying substitute goods, which aligns with option (C).",,-100.0,-3.8184409141540527,-3.4434409141540527,-100.0,0.5926665999540697
mbe_19,nan,MBE-1972-78-part2,train,Can Johnston resell the wool?,B,D,False,1,351,82,"D  
The gold passage states that the seller may resell the goods after any breach by the buyer. In this case, Johnston discovered that the wool was of a different quality than what was contracted for, which constitutes a breach. However, the passage does not provide any information that would support Johnston's right to resell the wool. Therefore, based on the information provided, Johnston cannot resell the wool.",,-6.767109394073486,-100.0,-100.0,-0.017109176144003868,0.9988304899895172
mbe_20,nan,MBE-1972-78-part2,train,Lord leased a warehouse building and the lot on which it stood to Taylor for a term of ten years. Th,A,A,True,1,372,88,"(A) Yes, because restraints on alienation of land are strictly construed.

The gold passage indicates that restraints on alienation are void as they go against public policy, which supports the idea that landowners should be able to freely dispose of their property. Therefore, since the lease contains a clause prohibiting subletting, it can be interpreted that such a restraint would not be enforceable, allowing Taylor to assign his interest under the lease.",,-4.053889751434326,-100.0,-100.0,-100.0,1.0
mbe_21,nan,MBE-1972-78-part2,train,"Diner, a drive-in hamburger and ice cream stand, recently opened for business in the suburban town o",D,D,True,1,724,91,"D  
The fact that the Householders were in the area before Diner opened is relevant but not controlling in determining their claim for private nuisance. The passage indicates that the ""coming to the nuisance"" defense is a factor that courts will consider, meaning that while it may influence the outcome, it does not automatically prioritize the Householders' interests over Diner's operations. Thus, the correct answer is that it is some, but not controlling, evidence.",,-100.0,-100.0,-100.0,-0.032838642597198486,1.0
mbe_22,nan,MBE-1972-78-part2,train,Paul's best defense to a charge of robbery would be that,D,B,False,1,476,90,"B  
Paul's best defense to a charge of robbery would be that he withdrew before the commission of the crime when he fled the scene. According to the gold passage, robbery involves the felonious taking of property from another by means of force or fear. Since Paul left the scene before any robbery was successfully completed (as Jack did not take any money from the teller), he can argue that he did not participate in the commission of the crime.",,-7.502052307128906,-0.002052120165899396,-8.252052307128906,-100.0,0.9991863198393625
mbe_23,nan,MBE-1972-78-part2,train,The prosecution's best argument to sustain the validity of the search of Jack's car would be that,C,C,True,1,633,119,"C  
The prosecution's best argument to sustain the validity of the search of Jack's car would be that Paul had, under the circumstances, sufficient standing and authority to consent to the search. The gold passage indicates that consent to search is valid if it is ""knowing and voluntary"" and given by one with authority to consent. Since Paul was the one driving the car and was present at the time of the search, he could potentially have the authority to consent to the search of the vehicle. The other options do not align with the established exceptions to the warrant requirement as outlined in the passage.",,-17.000335693359375,-100.0,-0.00033546582562848926,-100.0,0.999999958600634
mbe_24,nan,MBE-1972-78-part2,train,Pace sues Def Company for injuries suffered when Pace's car collided with Def Company's truck. Def's,B,B,True,1,422,71,"B  
No, because it is a privileged communication from client to the attorney. The gold passage explains that the attorney-client privilege protects communications made in confidence by a client and the client's employees to an attorney for the purpose of obtaining legal advice. Since the report was prepared at the request of the company's attorney in preparation for trial, it falls under this privilege.",,-10.023305892944336,-0.023305809125304222,-100.0,-100.0,0.9999546021351026
mbe_25,nan,MBE-1972-78-part2,train,The following facts concern a tract of land in a state which follows general United States law. Each,A,C,False,1,716,128,"C  
The gold passage discusses the necessity of contemporaneous assent and the invalidity of a deed if the required parties do not join in the execution. In this case, Paul, who received a quitclaim deed from Frank, may not have clear title because Frank's interest was derived from Bill, who had a life estate interest that could potentially involve additional heirs (Charles, Sam, and Sam's children). Since Sam may have additional children whose interests cannot be defeated, Paul cannot convey marketable record title without addressing these potential interests. Therefore, the answer is C, as Paul cannot convey the title regardless of who joins in the conveyance.",,-2.672976493835449,-100.0,-0.17297661304473877,-100.0,0.9241418116217418
mbe_26,nan,MBE-1972-78-part2,train,A necessary element in determining if Peter is liable for a trespass is whether,D,C,False,1,614,105,"C  
To establish a claim for trespass, the plaintiff must show that the defendant interfered with a possessory interest in the property without consent. The relevant element in determining if Peter is liable for trespass is whether he had reasonable grounds to believe the property belonged to a private person. This is important because if Peter reasonably believed he was not trespassing, it could affect the determination of whether he acted without consent. The other options do not directly relate to the necessary elements of trespass as outlined in the gold passage.",,-100.0,-1.7758594751358032,-0.7758594751358032,-1.0258594751358032,0.465835567266526
mbe_27,nan,MBE-1972-78-part2,train,"If Peter asserts a claim against Owner for loss of the boat, the most likely result is that Owner wi",A,A,True,1,540,109,"A  
The gold passage discusses a constable who becomes liable as a trespasser ab initio when he seizes property and refuses to allow the defendant to select exempt property. This implies that a person can be considered a trespasser if they unlawfully interfere with another's property rights. In this case, Owner untied Peter's boat and cast it adrift without lawful justification, which suggests that Owner's actions were wrongful. Therefore, Owner will have no defense under the circumstances, as he unlawfully interfered with Peter's property.",,-0.5268346071243286,-1.4018346071243286,-100.0,-100.0,0.7057850278370112
mbe_28,nan,MBE-1972-78-part2,train,"Park brought an action against Dan for injuries received in an automobile accident, alleging neglige",D,D,True,1,371,84,"D  
White's testimony is inadmissible to show negligence because, according to Rule 404, character evidence is generally inadmissible in most circumstances. While reputation may be relevant in certain contexts, such as defamation, it does not serve as admissible evidence to prove negligence in this case. The passage does not provide an exception that would allow for the use of reputation evidence to establish negligence in an automobile accident.",,-100.0,-6.264384746551514,-4.514384746551514,-0.014384675770998001,0.9871283889736682
mbe_30,nan,MBE-1972-78-part2,train,"In Duffer's letter of October 8, what was the legal effect of the language: ""This offer is not subje",D,D,True,1,710,104,"D  

The gold passage states that the offeror can reserve a power of revocation to be exercised in any way, and that the offeree must be informed of any limitations or reservations before acceptance. The language ""This offer is not subject to countermand"" does not create an irrevocable offer; rather, it indicates that the offeror has the power to revoke the offer at any time before acceptance. Therefore, the language did not affect Duffer's power to revoke the offer, making option D the correct choice.",,-11.500170707702637,-100.0,-13.375170707702637,-0.00017112065688706934,0.9999883165379136
mbe_31,nan,MBE-1972-78-part2,train,"In a lawsuit by Slicker against Duffer for breach of contract, what would the court probably decide ",B,C,False,1,719,89,"C  
The gold passage indicates that an offer can be revoked or withdrawn, and it implies that acceptance of the offer must be communicated to the offeror to be effective. Since Slicker's letter was not received by Duffer until November 10, the acceptance did not bind both parties to a contract until that point. Therefore, the court would likely decide that the letter bound both parties to a bilateral contract only when it was received by Duffer.",,-100.0,-1.3241851329803467,-0.5741850733757019,-100.0,0.6791787121629466
mbe_32,nan,MBE-1972-78-part2,train,What is the probable legal effect of Koolcat's conversation with Slicker and report that he (Koolcat,B,B,True,1,717,106,"B  
Unless a contract had already been formed between Slicker and Duffer, Koolcat's report to Slicker operated to terminate Slicker's power of accepting Duffer's offer. The gold passage indicates that termination of the offeree's power of acceptance can occur through various means, including a counteroffer by the offeree. Since Koolcat's conversation with Slicker could be interpreted as a counteroffer or a significant communication regarding the status of Duffer's acceptance, it likely affected Slicker's ability to accept Duffer's offer.",,-1.5465517044067383,-0.7965517640113831,-100.0,-100.0,0.6791786861878392
mbe_33,nan,MBE-1972-78-part2,train,"In a suit attacking the validity of a deed executed fifteen years ago, Plaintiff alleges mental inco",B,B,True,1,623,94,"B

Harry's affidavit is inadmissible as hearsay, as it is an out-of-court statement made by a third person (Harry) offered for the truth of its content (Joe's mental competency). The passage states that hearsay statements are inadmissible unless they fit into one of the recognized exceptions. Since there is no indication in the passage that Harry is an unavailable witness or that his statement fits any hearsay exception, the affidavit cannot be admitted.",,-7.188588619232178,-0.0635884553194046,-100.0,-100.0,0.9991959141960648
mbe_34,nan,MBE-1972-78-part2,train,"""A person is not responsible for criminal conduct if at the time of such conduct as a result of ment",D,D,True,1,304,78,"D  
The quotation provided in the question closely aligns with the description of the insanity defense under the Model Penal Code, as stated in the gold passage. It specifies that a person is not responsible for criminal conduct due to a mental disease or defect if they lack substantial capacity to appreciate the wrongfulness of their conduct or to conform to the law. This directly corresponds to the Model Penal Code provision.",,-100.0,-24.500003814697266,-100.0,-20.750003814697266,0.9770226300899744
mbe_35,nan,MBE-1972-78-part2,train,Payne had purchased one of the 140 lots and brought suit against Oscar to establish that the remaini,B,B,True,1,1883,124,"B  
The outcome turns on whether a common development scheme had been established for the entire subdivision. The gold passage emphasizes the importance of a scheme of development, which requires that the area be clearly defined and that the vendor intended to impose similar restrictions on all plots for the benefit of all purchasers. Since Oscar sold the first 140 lots with restrictions and later advertised the remaining lots as unrestricted, it raises the question of whether a common scheme exists that would bind all lots to the same restrictions. Thus, the determination of whether the remaining lots can be used only for residential purposes hinges on the existence of such a common development scheme.",,-100.0,-18.12501335144043,-100.0,-100.0,1.0
mbe_36,nan,MBE-1972-78-part2,train,Suppose that Oscar sold 50 lots during 1971 without inserting in the deeds any provisions relating t,D,D,True,1,993,122,"D  
The facts do not establish a common building or development scheme for the entire subdivision. According to the gold passage, the common scheme of development doctrine applies when a common owner subdivides property and has a general scheme of development that includes restrictions on the use of the property. In this case, while Oscar initially imposed restrictions on the first 140 lots, he later sold 50 lots without any restrictions, indicating a lack of a consistent general scheme for the entire subdivision. Therefore, Doyle can argue that there is no enforceable restriction on his lot, as it does not fall under a common scheme of development.",,-4.534837245941162,-100.0,-4.034837245941162,-0.03483717516064644,0.9714164277877304
mbe_37,nan,MBE-1972-78-part2,train,"Adam and Bailey. brothers, operated an illicit still. They customarily sold to anyone unless they su",B,C,False,1,522,126,"C  
The gold passage defines battery as an intentional, unconsented-to, injurious or otherwise offensive physical contact with the victim. Adam's act of shooting and wounding Mitchell constitutes battery, as it involved intentional and injurious contact. However, Bailey did not engage in any act of battery since he refused to sell liquor and was arrested without any physical contact. The passage does not indicate that the conspiracy was ongoing after Adam's arrest, which supports the idea that Bailey's actions were not part of the conspiracy. Therefore, Adam is guilty of battery, but Bailey is not, because the conspiracy had terminated with Adam's arrest.",,-2.0750670433044434,-1.575067162513733,-0.5750671625137329,-3.3250670433044434,0.6042524276390475
mbe_38,nan,MBE-1972-78-part2,train,The bus in which Pat was riding was struck from the rear by a taxi. He sued Cab Company for a claime,B,B,True,1,610,98,"B  
The doctor's testimony regarding the neck pain of the other passengers is admissible if other testimony establishes a causal connection between their pain and the accident. The gold passage indicates that expert witnesses can base their opinions on facts or data that may not be admissible themselves, as long as they are the type that experts in the field would reasonably rely on. Therefore, if there is sufficient evidence to connect the other passengers' pain to the accident, the doctor's testimony would be relevant and admissible.",,-4.3804731369018555,-0.1304730474948883,-100.0,-100.0,0.9859363741964572
mbe_39,nan,MBE-1972-78-part2,train,"Odum owned Brightacre (a tract of land) in fee simple. He conveyed it ""to Pike, his heirs and assign",B,D,False,1,304,80,"D  
The limitation ""to Farley, his heirs and assigns"" is invalid because it violates the Rule Against Perpetuities. The possibility of Farley's interest vesting is contingent upon him being alive thirty years from the date of the deed, which creates a potential for vesting beyond the perpetuity period. Therefore, the interest does not comply with the requirements set forth in the gold passage.",,-100.0,-2.8253672122955322,-4.825367450714111,-0.07536724209785461,0.9323317733685926
mbe_40,nan,MBE-1972-78-part2,train,Assume that the contractor had made no error and that Neff had paid only for labor and materials for,A,B,False,1,675,107,"B  
Owens' promise to hire a caretaker was not supported by consideration because he did not believe that Neff had a valid claim. In contract law, consideration requires that both parties provide something of value, and if one party does not believe they owe anything, their promise lacks the necessary consideration to support a contract. The gold passage indicates that a contract is aleatory when the performance depends on an uncertain event, but in this case, Owens' belief that Neff's claim was invalid means there was no genuine exchange of consideration.",,-3.9174818992614746,-0.6674818396568298,-100.0,-100.0,0.9626731147976793
mbe_41,nan,MBE-1972-78-part2,train,"Assuming there is an enforceable contract between Owens and Morse, does Neff have an action against ",A,C,False,1,935,116,"C  
No, because Neff is only an incidental beneficiary of the contract. The gold passage states that a third party can only recover on a contract if the parties intended to secure some benefit to that third party and entered into the contract directly for the third party's benefit. Neff does not appear to be a donee or creditor beneficiary, as there is no indication that the contract between Owens and Morse was intended to benefit Neff directly. Instead, Neff's benefit from the contract is incidental, as he was not the intended beneficiary of the agreement between Owens and Morse.",,-100.0,-100.0,-0.04670536890625954,-3.296705484390259,0.962673116805625
mbe_42,nan,MBE-1972-78-part2,train,Defendant was driving his automobile at a legal speed in a residential zone. A child darted out in f,C,C,True,1,374,118,"C  
The gold passage states that to find the defendant guilty of involuntary manslaughter, it must be shown that the act or acts charged were the proximate cause of the death. In this case, the defendant was driving at a legal speed and could not have prevented the accident when the child darted out in front of him. Therefore, the expired driver's license does not constitute a proximate cause of the child's death, as the accident occurred due to the child's sudden action, which was not influenced by the defendant's licensing status. Thus, the defendant should be found not guilty.",,-18.125028610229492,-15.125027656555176,-2.7848862373502925e-05,-100.0,0.9999997166017783
mbe_43,nan,MBE-1972-78-part2,train,"Pauline, an unmarried female, was prominent in the women's liberation movement. She recently gave bi",B,A,False,1,703,79,"A  
Pauline will not prevail because truth is a complete defense in a claim for public disclosure of private facts. The gold passage states that unlike defamation actions, truth is not a defense to a claim for public disclosure of private facts, which means that if the statements made by the Journal about her birth are true, she cannot successfully assert a claim for invasion of privacy based on those statements.",,-0.0011709370883181691,-14.626171112060547,-15.126171112060547,-100.0,0.999999284957536
mbe_44,nan,MBE-1972-78-part2,train,"Homer conveyed his home to his wife, Wanda, for life, remainder to his daughter, Dixie. There was a ",C,C,True,1,511,82,"C  
The gold passage discusses the nature of remainder interests and does not provide specific information about the obligations of a life tenant regarding mortgage payments. However, it is generally understood that a life tenant, such as Wanda, is responsible for the ordinary expenses of the property, which typically includes interest payments on a mortgage. Therefore, the correct statement is that Wanda must pay the portion of the monthly payment which represents interest.",,-7.3789544105529785,-100.0,-0.0039545632898807526,-100.0,0.999373665746286
mbe_45,nan,MBE-1972-78-part2,train,"The police, answering a complaint about noise, arrived at Sam's apartment and found Sam's wife dead ",B,B,True,1,514,91,"B  
The statement made by Sam was admissible because it was made at the scene, was essentially volunteered, and was not a product of a custodial interrogation. According to the gold passage, custodial interrogation involves questioning initiated by law enforcement after a person has been taken into custody or deprived of their freedom. Since Sam was not in custody at the time he made the statement, and it was not a result of interrogation, the statement is admissible.",,-10.798691749572754,-0.048691604286432266,-100.0,-100.0,0.9999785550546948
mbe_49,nan,MBE-1972-78-part2,train,John Smith has denied his purported signature on a letter which has become critical in a breach of c,D,D,True,1,601,125,"D  
The trial judge should overrule the objection on the ground that a layman may identify handwriting if he has seen the person in question write and has an opinion concerning the writing in question. According to the gold passage, nonexpert handwriting identification opinion testimony is admissible under Rule 901(b)(2) if it is based on familiarity not acquired for purposes of litigation, and a lay witness can provide such testimony if it meets the requirements of Rule 701. The teacher's prior experience with John Smith's handwriting in a school setting could qualify her testimony as admissible, provided she can establish her familiarity with his handwriting.",,-100.0,-100.0,-14.379079818725586,-0.004079708829522133,0.9999994284996159
mbe_50,nan,MBE-1972-78-part3,train,"If Susie's claim against Roger's Market is based on a negligence theory, Susie will",C,C,True,1,1212,111,"C  
The gold passage discusses the determination of negligence and due care, emphasizing that the question of negligence is typically for the jury to decide based on the facts presented. In this case, Roger's Market proved that it had no way of knowing the content of the can was likely to cause harm and had a history of selling West Beef Company's products without issues. Therefore, there was no evidence that Roger's Market failed to exercise due care in selling the corned beef to Susie. Thus, Susie would not recover against Roger's Market based on negligence.",,-100.0,-100.0,-19.000003814697266,-100.0,1.0
mbe_51,nan,MBE-1972-78-part3,train,"If Susie's claim against West Beef Company is based on the theory of strict liability in tort, Susie",A,C,False,1,856,107,"C  
Susie's claim against West Beef Company is based on strict liability, which requires that the defect existed when the product left the defendant's control. The gold passage indicates that to prove a product-liability claim, the defect must exist when the product leaves the control of the manufacturer. Since West Beef Company did not process or pack the corned beef and it was actually Meat Packers, Inc. that was negligent, there is no privity of contract between Susie and West Beef Company, and thus she cannot recover under strict liability.",,-6.507711887359619,-100.0,-0.007711800746619701,-5.507711887359619,0.9944408665768155
mbe_54,nan,MBE-1972-78-part3,train,"A newly-enacted state criminal statute provides, in its entirety, ""No person shall utter to another ",C,B,False,1,377,69,"B  
The gold passage states that Congress shall make no law abridging the freedom of speech. This implies that any statute that seeks to restrict speech, such as the one in question, may be unconstitutional under the First and Fourteenth Amendments. Therefore, Smith cannot be convicted under this statute because it likely violates his right to free speech.",,-11.256732940673828,-0.006732660811394453,-100.0,-100.0,0.9999869928751736
mbe_55,nan,MBE-1972-78-part3,train,In which of the following situations is Defendant's claim of intoxication most likely to result in h,B,B,True,1,399,100,"B

Defendant's claim of intoxication is most likely to result in a not guilty finding in situation (B) because the charge is assault with intent to kill, which requires specific intent. If the defendant was so drunk that he did not realize anyone else was around when he fired the gun, this could negate the specific intent to kill required for the charge. The gold passage emphasizes the necessity of proving specific intent to kill for the assault charge, making intoxication a relevant defense in this scenario.",,-7.253317832946777,-0.0033176883589476347,-6.003317832946777,-9.378317832946777,0.9967369381029636
mbe_56,nan,MBE-1972-78-part3,train,"Asserting that his title was held free of any claim by Barrett, Allred instituted suit against Barre",A,B,False,1,674,82,"B  
Barrett's grantor, Niece, recorded before Allred. The gold passage emphasizes the importance of the chain of title and that a properly recorded deed will prevail over one that is not recorded. Since Niece recorded her deed before Allred recorded his, this gives Barrett a stronger claim to the title, as Niece's recorded deed establishes a valid chain of title that Barrett can rely on.",,-3.4274959564208984,-0.4274960160255432,-5.177495956420898,-1.1774959564208984,0.6532509187656435
mbe_57,nan,MBE-1972-78-part3,train,"Asserting that his title was held free of any claim by Leon, Allred instituted suit against Leon to ",D,C,False,1,592,108,"C  
The gold passage discusses the rights of an owner of property in relation to damage inflicted before their purchase, but it does not provide specific information about the rights of subsequent purchasers or the implications of recording deeds and mortgages. However, based on the context of the fact pattern, Leon recorded his mortgage before Allred recorded his deed, which would typically give Leon priority over Allred under the statute mentioned. Therefore, judgment should be for Leon, as he advanced money without notice of Allred's rights, and his recorded mortgage would take precedence.",,-2.5662918090820312,-100.0,-0.5662917494773865,-1.3162918090820312,0.6220058969591926
mbe_58,nan,MBE-1972-78-part3,train,Assume for this question only that Niece had not conveyed to Barrett. After Allred recorded his deed,C,C,True,1,649,101,"C  
Allred should prevail because Niece was not a bona fide purchaser who paid value. According to the gold passage, a bona fide purchaser for value is one who has paid valuable consideration without notice of another's claim. Since Niece received her deed gratuitously from Owen, she did not pay value for the property, which disqualifies her from being considered a bona fide purchaser. Therefore, Allred, who paid value and had no notice of Niece's claim, would have superior title.",,-1.5980682373046875,-1.9730682373046875,-0.8480682969093323,-100.0,0.5564771226008967
mbe_59,nan,MBE-1972-78-part3,train,"For this question only, assume that Ohner and Byer were bound by a contract for the sale of lot 101 ",B,B,True,1,677,150,"B  
The gold passage discusses the common scheme doctrine related to the development of land and does not provide any information about the pricing of lots or the formation of contracts. However, based on the fact pattern, Byer initially accepted the offer for lot 101 at $5,000. After Ohner's call, Byer agreed to pay $6,000 for lot 101, which indicates a modification of the original contract for that specific lot. When Byer later telegraphed to accept the offer for the remaining lots, it is reasonable to conclude that he would pay $6,000 for lot 101 and $5,000 for the remaining forty-nine lots, as the original offer for those lots had not been modified. Thus,",,-2.051604747772217,-0.8016048669815063,-100.0,-100.0,0.7772998405389918
mbe_60,nan,MBE-1972-78-part3,train,"For this question only, assume that on May 5 Ohner telephoned Byer that he had sold lots 102 through",D,C,False,1,620,74,"C  
Byer's power of acceptance was terminated by Ohner's sale of the lots to another party. The gold passage indicates that an offer can be revoked before acceptance, and once the lots were sold to someone else, Byer could no longer accept the offer for those lots. Therefore, Byer would not succeed in an action against Ohner for breach of contract.",,-100.0,-100.0,-0.011154402047395706,-9.261154174804688,0.9999038975626641
